Sale,Area,Area_Encoded,Bed,Bath,Crime_Rate,Car_Commute_Percentage,Elemenatary_School,Middle_School,High_School,Total_School,Restaurant,Grocery,Nightlife,Median Household Income by Area,Median Age by Area,Total Population by Area,Occupied by Area,Vacant by Area,Work Commute Short by Area,Work Commute Average by Area,Work Commute Long by Area,Compare Median Sale Price
416000,Roslindale,2,3,2,1.304154079,66,3,2,2,7,84,19,15,98518.89,37.6,30321,11836,766,7760,151100,158440,0
384000,Roslindale,2,2,1,1.274288118,66,2,0,0,2,79,17,15,98518.89,37.6,30321,11836,766,7760,151100,158440,0
384000,Roslindale,2,2,1,1,66,1,0,0,1,83,15,15,98518.89,37.6,30321,11836,766,7760,151100,158440,0
176000,Roslindale,2,1,1,1,66,1,1,0,2,72,19,20,98518.89,37.6,30321,11836,766,7760,151100,158440,0
336000,Roslindale,2,2,1,1.279649674,66,2,0,0,2,73,16,15,98518.89,37.6,30321,11836,766,7760,151100,158440,0
464000,Roslindale,2,3,2,1.380662945,66,2,1,0,3,69,19,19,98518.89,37.6,30321,11836,766,7760,151100,158440,0
384000,Roslindale,2,2,1,1,66,2,0,0,2,79,16,15,98518.89,37.6,30321,11836,766,7760,151100,158440,0
720000,Roslindale,2,3,2,3,66,4,3,3,10,78,17,17,98518.89,37.6,30321,11836,766,7760,151100,158440,1
623200,Roslindale,2,2,2,1.35504107,66,3,3,3,9,78,17,17,98518.89,37.6,30321,11836,766,7760,151100,158440,0
607200,Roslindale,2,2,2,3,66,4,3,3,10,78,17,17,98518.89,37.6,30321,11836,766,7760,151100,158440,0
720000,Roslindale,2,3,2,3,66,4,3,3,10,78,17,17,98518.89,37.6,30321,11836,766,7760,151100,158440,1
607200,Roslindale,2,2,2,3,66,3,3,3,9,78,17,17,98518.89,37.6,30321,11836,766,7760,151100,158440,0
623200,Roslindale,2,2,2,3,66,3,3,3,9,78,17,17,98518.89,37.6,30321,11836,766,7760,151100,158440,0
304000,Roslindale,2,1,1,1,66,3,2,3,8,82,19,14,98518.89,37.6,30321,11836,766,7760,151100,158440,0
432000,Roslindale,2,2,2,1.342273768,66,3,1,0,4,76,19,16,98518.89,37.6,30321,11836,766,7760,151100,158440,0
607200,Roslindale,2,2,2,3,66,3,3,3,9,75,17,15,98518.89,37.6,30321,11836,766,7760,151100,158440,0
412880,Roslindale,2,3,1.5,1,66,1,0,0,1,83,19,13,98518.89,37.6,30321,11836,766,7760,151100,158440,0
368000,Roslindale,2,2,1,3,66,3,3,3,9,76,18,17,98518.89,37.6,30321,11836,766,7760,151100,158440,0
432000,West Roxbury,0,3,1,1,83,3,2,3,8,76,18,16,119852.5,42.5,32073,13357,755,8430,187070,177525,0
431200,West Roxbury,0,3,1,1,83,3,2,3,8,42,6,4,119852.5,42.5,32073,13357,755,8430,187070,177525,0
431200,West Roxbury,0,4,2,0.864404792,83,0,0,0,0,59,13,7,119852.5,42.5,32073,13357,755,8430,187070,177525,0
288000,West Roxbury,0,2,1,1,83,5,6,6,17,56,8,6,119852.5,42.5,32073,13357,755,8430,187070,177525,0
318400,West Roxbury,0,2,1,1,83,4,2,2,8,48,8,5,119852.5,42.5,32073,13357,755,8430,187070,177525,0
336000,West Roxbury,0,2,1,1,77,3,3,3,9,12,3,1,119852.5,42.5,32073,13357,755,8430,187070,177525,0
496000,West Roxbury,0,4,1,1,83,3,1,0,4,42,6,4,119852.5,42.5,32073,13357,755,8430,187070,177525,0
336000,West Roxbury,0,2,1,1,83,4,2,2,8,47,7,5,119852.5,42.5,32073,13357,755,8430,187070,177525,0
318400,West Roxbury,0,2,1,1,83,4,2,2,8,47,7,4,119852.5,42.5,32073,13357,755,8430,187070,177525,0
480000,West Roxbury,0,3,1,1,83,5,4,0,9,63,14,9,119852.5,42.5,32073,13357,755,8430,187070,177525,0
336000,West Roxbury,0,2,1,1,83,4,2,2,8,48,8,5,119852.5,42.5,32073,13357,755,8430,187070,177525,0
460000,West Roxbury,0,3,1,1,83,3,2,0,5,61,15,8,119852.5,42.5,32073,13357,755,8430,187070,177525,0
439200,West Roxbury,0,3,1,0.952070977,83,3,2,0,5,61,15,8,119852.5,42.5,32073,13357,755,8430,187070,177525,0
264000,West Roxbury,0,1,1,1,77,2,2,2,6,31,4,3,119852.5,42.5,32073,13357,755,8430,187070,177525,0
277600,West Roxbury,0,1,1,1,83,4,2,2,8,34,6,3,119852.5,42.5,32073,13357,755,8430,187070,177525,0
339200,West Roxbury,0,2,1,0.922202179,83,4,2,2,8,47,7,5,119852.5,42.5,32073,13357,755,8430,187070,177525,0
335200,West Roxbury,0,2,1,1,83,3,2,2,7,34,7,3,119852.5,42.5,32073,13357,755,8430,187070,177525,0
288000,West Roxbury,0,1,1,0.941379948,77,3,3,3,9,14,5,2,119852.5,42.5,32073,13357,755,8430,187070,177525,0
336000,West Roxbury,0,2,1,0.807136213,83,0,0,0,0,59,12,6,119852.5,42.5,32073,13357,755,8430,187070,177525,0
350400,West Roxbury,0,2,1,1,83,4,2,2,8,44,7,4,119852.5,42.5,32073,13357,755,8430,187070,177525,0
371200,West Roxbury,0,2,1,1,83,4,2,2,8,34,6,3,119852.5,42.5,32073,13357,755,8430,187070,177525,0
396000,West Roxbury,0,2,1,1,83,3,2,2,7,76,18,16,119852.5,42.5,32073,13357,755,8430,187070,177525,0
339200,West Roxbury,0,2,1,1,83,4,2,2,8,42,6,4,119852.5,42.5,32073,13357,755,8430,187070,177525,0
340000,West Roxbury,0,2,1,0.912414001,83,4,2,2,8,47,7,4,119852.5,42.5,32073,13357,755,8430,187070,177525,0
337600,West Roxbury,0,2,1,1,83,4,2,2,8,47,7,5,119852.5,42.5,32073,13357,755,8430,187070,177525,0
284000,West Roxbury,0,1,1,1,83,4,2,2,8,34,6,3,119852.5,42.5,32073,13357,755,8430,187070,177525,0
288000,West Roxbury,0,1,1,1,83,4,6,6,16,60,9,6,119852.5,42.5,32073,13357,755,8430,187070,177525,0
430400,West Roxbury,0,2,1,1,77,2,2,2,6,42,5,7,119852.5,42.5,32073,13357,755,8430,187070,177525,0
489600,West Roxbury,0,2,1,0.903372188,77,1,1,1,3,47,8,7,119852.5,42.5,32073,13357,755,8430,187070,177525,0
456000,West Roxbury,0,2,1,0.918600218,77,2,2,2,6,34,5,4,119852.5,42.5,32073,13357,755,8430,187070,177525,0
508800,West Roxbury,0,2,1,1,77,2,2,2,6,38,5,6,119852.5,42.5,32073,13357,755,8430,187070,177525,0
292800,West Roxbury,0,1,1,1,83,4,2,2,8,42,6,4,119852.5,42.5,32073,13357,755,8430,187070,177525,0
272000,West Roxbury,0,1,1,1,83,3,2,3,8,43,6,3,119852.5,42.5,32073,13357,755,8430,187070,177525,0
292800,West Roxbury,0,1,1,1,83,4,2,2,8,44,7,4,119852.5,42.5,32073,13357,755,8430,187070,177525,0
291200,West Roxbury,0,1,1,1,83,4,2,2,8,47,7,5,119852.5,42.5,32073,13357,755,8430,187070,177525,0
448000,West Roxbury,0,1,1,1,83,5,4,0,9,62,13,8,119852.5,42.5,32073,13357,755,8430,187070,177525,0
458000,West Roxbury,0,2,1,1,83,4,2,2,8,50,9,5,119852.5,42.5,32073,13357,755,8430,187070,177525,0
488000,West Roxbury,0,2,1.5,1,77,2,2,2,6,42,6,7,119852.5,42.5,32073,13357,755,8430,187070,177525,0
292800,West Roxbury,0,1,1,1,83,4,2,2,8,47,7,5,119852.5,42.5,32073,13357,755,8430,187070,177525,0
456000,West Roxbury,0,2,1,0.943898536,77,3,2,3,8,34,5,4,119852.5,42.5,32073,13357,755,8430,187070,177525,0
295200,West Roxbury,0,1,1,0.903694997,83,4,2,2,8,48,8,5,119852.5,42.5,32073,13357,755,8430,187070,177525,0
491200,West Roxbury,0,2,1.5,1,77,2,2,2,6,42,5,7,119852.5,42.5,32073,13357,755,8430,187070,177525,0
303200,West Roxbury,0,1,1,1,83,4,2,2,8,47,7,5,119852.5,42.5,32073,13357,755,8430,187070,177525,0
387200,West Roxbury,0,2,2,1,83,3,2,2,7,35,6,3,119852.5,42.5,32073,13357,755,8430,187070,177525,0
576000,West Roxbury,0,2,2.5,1,83,1,1,0,2,46,8,4,119852.5,42.5,32073,13357,755,8430,187070,177525,0
284800,West Roxbury,0,1,1,1,83,4,2,2,8,47,7,5,119852.5,42.5,32073,13357,755,8430,187070,177525,0
287200,West Roxbury,0,1,1,1,83,3,2,3,8,42,6,4,119852.5,42.5,32073,13357,755,8430,187070,177525,0
403200,West Roxbury,0,2,2,0.91944984,83,3,2,2,7,35,6,3,119852.5,42.5,32073,13357,755,8430,187070,177525,0
335200,West Roxbury,0,1,1,1,83,3,2,3,8,35,6,3,119852.5,42.5,32073,13357,755,8430,187070,177525,0
398400,West Roxbury,0,2,2,1,83,3,2,2,7,35,6,3,119852.5,42.5,32073,13357,755,8430,187070,177525,0
326400,West Roxbury,0,1,1,1,83,4,2,2,8,48,8,5,119852.5,42.5,32073,13357,755,8430,187070,177525,0
322400,West Roxbury,0,1,1,0.903952072,83,4,2,2,8,45,7,4,119852.5,42.5,32073,13357,755,8430,187070,177525,0
284000,West Roxbury,0,1,1,1,83,4,2,2,8,47,7,5,119852.5,42.5,32073,13357,755,8430,187070,177525,0
342400,West Roxbury,0,2,0,1,83,4,2,2,8,47,7,5,119852.5,42.5,32073,13357,755,8430,187070,177525,0
347200,West Roxbury,0,2,0,1,83,4,2,2,8,42,6,4,119852.5,42.5,32073,13357,755,8430,187070,177525,0
346400,West Roxbury,0,2,2,0.891751694,83,3,2,3,8,48,8,5,119852.5,42.5,32073,13357,755,8430,187070,177525,0
384000,West Roxbury,0,3,1,1,83,3,2,2,7,62,14,9,119852.5,42.5,32073,13357,755,8430,187070,177525,0
431200,West Roxbury,0,4,2,1,83,0,0,0,0,59,13,7,119852.5,42.5,32073,13357,755,8430,187070,177525,0
431200,West Roxbury,0,4,2,0.864404792,83,0,0,0,0,59,13,7,119852.5,42.5,32073,13357,755,8430,187070,177525,0
296000,West Roxbury,0,2,1,1,77,3,3,3,9,18,3,2,119852.5,42.5,32073,13357,755,8430,187070,177525,0
288000,West Roxbury,0,2,1,1,83,5,7,7,19,58,8,6,119852.5,42.5,32073,13357,755,8430,187070,177525,0
296000,West Roxbury,0,2,1,0.935102359,77,3,2,3,8,18,3,2,119852.5,42.5,32073,13357,755,8430,187070,177525,0
280000,West Roxbury,0,2,1,1,77,3,2,3,8,25,4,2,119852.5,42.5,32073,13357,755,8430,187070,177525,0
256000,West Roxbury,0,1,1,1,83,3,2,3,8,59,13,7,119852.5,42.5,32073,13357,755,8430,187070,177525,0
327040,West Roxbury,0,2,1,1,83,3,2,2,7,34,6,3,119852.5,42.5,32073,13357,755,8430,187070,177525,0
271200,West Roxbury,0,1,1,1,83,0,0,0,0,59,12,6,119852.5,42.5,32073,13357,755,8430,187070,177525,0
334240,West Roxbury,0,2,1,0.937391543,83,4,2,2,8,34,6,3,119852.5,42.5,32073,13357,755,8430,187070,177525,0
352000,West Roxbury,0,2,1,1,83,3,2,0,5,63,14,9,119852.5,42.5,32073,13357,755,8430,187070,177525,0
312000,West Roxbury,0,1,1,1,77,3,3,3,9,28,5,3,119852.5,42.5,32073,13357,755,8430,187070,177525,0
288000,West Roxbury,0,1,1,1,77,3,3,3,9,12,3,1,119852.5,42.5,32073,13357,755,8430,187070,177525,0
320000,West Roxbury,0,1,1,0.915652308,77,3,2,3,8,28,5,3,119852.5,42.5,32073,13357,755,8430,187070,177525,0
456000,West Roxbury,0,4,2,1,83,0,0,0,0,59,13,7,119852.5,42.5,32073,13357,755,8430,187070,177525,0
352000,West Roxbury,0,2,1,1,83,1,0,0,1,51,10,5,119852.5,42.5,32073,13357,755,8430,187070,177525,0
472000,West Roxbury,0,3,1.5,0.946249039,83,1,1,1,3,67,15,15,119852.5,42.5,32073,13357,755,8430,187070,177525,0
336000,West Roxbury,0,2,1,1,83,3,2,3,8,62,12,7,119852.5,42.5,32073,13357,755,8430,187070,177525,0
352000,West Roxbury,0,2,1,1,83,3,5,5,13,59,10,7,119852.5,42.5,32073,13357,755,8430,187070,177525,0
472000,West Roxbury,0,3,1,1,83,3,2,0,5,62,13,9,119852.5,42.5,32073,13357,755,8430,187070,177525,0
488000,West Roxbury,0,3,1.5,1,83,1,1,1,3,48,6,5,119852.5,42.5,32073,13357,755,8430,187070,177525,0
416000,West Roxbury,0,2,2,1,83,3,3,3,9,12,3,1,119852.5,42.5,32073,13357,755,8430,187070,177525,0
416000,West Roxbury,0,2,2,0.936550719,83,4,2,2,8,46,8,4,119852.5,42.5,32073,13357,755,8430,187070,177525,0
291040,West Roxbury,0,1,1,1,83,4,2,2,8,35,6,3,119852.5,42.5,32073,13357,755,8430,187070,177525,0
287200,West Roxbury,0,1,1,1,83,3,2,3,8,59,8,6,119852.5,42.5,32073,13357,755,8430,187070,177525,0
447040,West Roxbury,0,2,1,1,83,2,2,2,6,43,7,7,119852.5,42.5,32073,13357,755,8430,187070,177525,0
288000,West Roxbury,0,1,1,1,77,3,2,3,8,12,3,1,119852.5,42.5,32073,13357,755,8430,187070,177525,0
456000,West Roxbury,0,2,1,1,77,2,2,2,6,34,5,4,119852.5,42.5,32073,13357,755,8430,187070,177525,0
344000,West Roxbury,0,2,1.5,1,83,4,2,2,8,34,6,3,119852.5,42.5,32073,13357,755,8430,187070,177525,0
528000,West Roxbury,0,2,2,1,83,1,2,2,5,42,6,3,119852.5,42.5,32073,13357,755,8430,187070,177525,0
492640,West Roxbury,0,2,1.5,0.900022554,83,1,1,1,3,43,7,7,119852.5,42.5,32073,13357,755,8430,187070,177525,0
488000,West Roxbury,0,2,1.5,1,83,2,2,2,6,43,7,7,119852.5,42.5,32073,13357,755,8430,187070,177525,0
352000,West Roxbury,0,2,2,1,83,4,6,6,16,59,8,6,119852.5,42.5,32073,13357,755,8430,187070,177525,0
440000,West Roxbury,0,2,2,1,83,3,5,5,13,57,9,6,119852.5,42.5,32073,13357,755,8430,187070,177525,0
400000,West Roxbury,0,2,2,1,83,3,2,3,8,71,16,9,119852.5,42.5,32073,13357,755,8430,187070,177525,0
164000,West Roxbury,0,2,2,1,83,3,2,3,8,49,6,5,119852.5,42.5,32073,13357,755,8430,187070,177525,0
392000,West Roxbury,0,3,1,1,20,2,2,2,6,15,3,0,119852.5,42.5,32073,13357,755,8430,187070,177525,0
344000,West Roxbury,0,3,1,1,83,3,2,3,8,60,9,6,119852.5,42.5,32073,13357,755,8430,187070,177525,0
376000,West Roxbury,0,3,1,1,83,2,1,1,4,79,16,15,119852.5,42.5,32073,13357,755,8430,187070,177525,0
328000,West Roxbury,0,2,1,1,83,2,2,2,6,25,4,2,119852.5,42.5,32073,13357,755,8430,187070,177525,0
400000,West Roxbury,0,3,1,1,83,3,2,2,7,62,14,9,119852.5,42.5,32073,13357,755,8430,187070,177525,0
352000,West Roxbury,0,3,1,1,83,3,2,3,8,60,12,7,119852.5,42.5,32073,13357,755,8430,187070,177525,0
408000,West Roxbury,0,3,1,1,83,2,0,0,2,55,9,5,119852.5,42.5,32073,13357,755,8430,187070,177525,0
155200,West Roxbury,0,3,1,1,83,3,2,3,8,48,6,5,119852.5,42.5,32073,13357,755,8430,187070,177525,0
432000,West Roxbury,0,3,1,1,20,2,2,2,6,15,3,0,119852.5,42.5,32073,13357,755,8430,187070,177525,0
320000,West Roxbury,0,2,1,0.87975903,83,3,2,3,8,54,9,6,119852.5,42.5,32073,13357,755,8430,187070,177525,0
328000,West Roxbury,0,2,1,0.910013936,83,5,6,6,17,56,8,6,119852.5,42.5,32073,13357,755,8430,187070,177525,0
324000,West Roxbury,0,2,1,1,83,2,1,1,4,43,9,2,119852.5,42.5,32073,13357,755,8430,187070,177525,0
324000,West Roxbury,0,2,1,1,83,2,1,1,4,43,9,2,119852.5,42.5,32073,13357,755,8430,187070,177525,0
140000,West Roxbury,0,3,1,1,83,2,1,1,4,58,6,10,119852.5,42.5,32073,13357,755,8430,187070,177525,0
128000,West Roxbury,0,3,3,1,83,1,1,1,3,61,11,7,119852.5,42.5,32073,13357,755,8430,187070,177525,0
296000,West Roxbury,0,2,1,1,77,3,3,3,9,18,3,2,119852.5,42.5,32073,13357,755,8430,187070,177525,0
316000,West Roxbury,0,2,1,1,83,2,1,1,4,43,9,2,119852.5,42.5,32073,13357,755,8430,187070,177525,0
312000,West Roxbury,0,2,1,1,77,3,3,3,9,19,4,2,119852.5,42.5,32073,13357,755,8430,187070,177525,0
152000,West Roxbury,0,1,2,1,83,3,2,3,8,57,8,6,119852.5,42.5,32073,13357,755,8430,187070,177525,0
316000,West Roxbury,0,2,1,1,83,3,2,3,8,43,9,2,119852.5,42.5,32073,13357,755,8430,187070,177525,0
272000,West Roxbury,0,1,1,1,83,2,2,2,6,25,4,2,119852.5,42.5,32073,13357,755,8430,187070,177525,0
324000,West Roxbury,0,2,1,1,83,2,1,1,4,43,9,2,119852.5,42.5,32073,13357,755,8430,187070,177525,0
504000,West Roxbury,0,2,1,1,83,3,5,5,13,62,8,6,119852.5,42.5,32073,13357,755,8430,187070,177525,0
352000,West Roxbury,0,2,1,1,83,3,2,3,8,51,10,5,119852.5,42.5,32073,13357,755,8430,187070,177525,0
320000,West Roxbury,0,2,1,1,83,4,2,2,8,49,9,5,119852.5,42.5,32073,13357,755,8430,187070,177525,0
392000,West Roxbury,0,1,1.5,0.904077977,77,2,2,2,6,38,5,6,119852.5,42.5,32073,13357,755,8430,187070,177525,0
439200,West Roxbury,0,3,1,1,83,3,2,0,5,61,13,8,119852.5,42.5,32073,13357,755,8430,187070,177525,0
460000,West Roxbury,0,3,1,1,83,3,2,0,5,61,13,8,119852.5,42.5,32073,13357,755,8430,187070,177525,0
280000,West Roxbury,0,1,1,1,77,3,3,3,9,28,5,3,119852.5,42.5,32073,13357,755,8430,187070,177525,0
352000,West Roxbury,0,2,1,1,83,1,2,2,5,51,6,5,119852.5,42.5,32073,13357,755,8430,187070,177525,0
280000,West Roxbury,0,1,1,0.886190993,77,2,2,2,6,21,3,2,119852.5,42.5,32073,13357,755,8430,187070,177525,0
436800,West Roxbury,0,4,1.5,1,83,3,5,5,13,65,8,6,119852.5,42.5,32073,13357,755,8430,187070,177525,0
560000,West Roxbury,0,5,2,1,83,3,2,2,7,77,16,15,119852.5,42.5,32073,13357,755,8430,187070,177525,0
256000,West Roxbury,0,1,1,1,83,4,5,5,14,59,9,6,119852.5,42.5,32073,13357,755,8430,187070,177525,0
256000,West Roxbury,0,1,1,1,83,1,1,1,3,45,7,5,119852.5,42.5,32073,13357,755,8430,187070,177525,0
336000,West Roxbury,0,2,1,0.933065047,83,3,2,0,5,76,17,13,119852.5,42.5,32073,13357,755,8430,187070,177525,0
288000,West Roxbury,0,1,1,1,77,3,3,3,9,28,5,3,119852.5,42.5,32073,13357,755,8430,187070,177525,0
480000,West Roxbury,0,3,1,1,20,2,2,2,6,15,3,0,119852.5,42.5,32073,13357,755,8430,187070,177525,0
347200,West Roxbury,0,2,1,1,83,4,2,2,8,42,6,4,119852.5,42.5,32073,13357,755,8430,187070,177525,0
436000,West Roxbury,0,4,2,1,83,0,0,0,0,59,12,6,119852.5,42.5,32073,13357,755,8430,187070,177525,0
456000,West Roxbury,0,4,2,1,83,0,0,0,0,59,13,7,119852.5,42.5,32073,13357,755,8430,187070,177525,0
320000,West Roxbury,0,2,1,1,83,5,6,6,17,56,8,6,119852.5,42.5,32073,13357,755,8430,187070,177525,0
376000,West Roxbury,0,2,1,0.89978223,83,3,2,3,8,45,7,5,119852.5,42.5,32073,13357,755,8430,187070,177525,0
792000,West Roxbury,0,4,4,1,77,1,1,1,3,58,13,13,119852.5,42.5,32073,13357,755,8430,187070,177525,1
280000,West Roxbury,0,1,1,0.869403837,77,2,2,2,6,31,4,3,119852.5,42.5,32073,13357,755,8430,187070,177525,0
447200,West Roxbury,0,3,1,0.953571453,83,3,2,0,5,61,15,8,119852.5,42.5,32073,13357,755,8430,187070,177525,0
400000,West Roxbury,0,2,1,1,83,3,2,3,8,62,14,9,119852.5,42.5,32073,13357,755,8430,187070,177525,0
480000,West Roxbury,0,3,1.5,1,83,1,1,1,3,67,15,15,119852.5,42.5,32073,13357,755,8430,187070,177525,0
480000,West Roxbury,0,3,1.5,0.947749514,83,1,1,1,3,67,15,15,119852.5,42.5,32073,13357,755,8430,187070,177525,0
320000,West Roxbury,0,2,1.5,1,83,2,1,1,4,55,6,10,119852.5,42.5,32073,13357,755,8430,187070,177525,0
335200,West Roxbury,0,2,1,0.921451941,83,4,2,2,8,47,7,5,119852.5,42.5,32073,13357,755,8430,187070,177525,0
336000,West Roxbury,0,2,1,1,83,3,2,3,8,34,6,3,119852.5,42.5,32073,13357,755,8430,187070,177525,0
512000,West Roxbury,0,4,1,1.089800246,20,2,2,2,6,15,3,0,119852.5,42.5,32073,13357,755,8430,187070,177525,0
280000,West Roxbury,0,1,1,1,83,3,2,3,8,55,9,5,119852.5,42.5,32073,13357,755,8430,187070,177525,0
268000,West Roxbury,0,1,1,1,83,3,5,5,13,59,10,7,119852.5,42.5,32073,13357,755,8430,187070,177525,0
380000,West Roxbury,0,1,1,1,77,2,2,2,6,34,5,4,119852.5,42.5,32073,13357,755,8430,187070,177525,0
560000,West Roxbury,0,2,1,1,83,1,1,0,2,46,8,4,119852.5,42.5,32073,13357,755,8430,187070,177525,0
384000,West Roxbury,0,2,2,1,77,3,3,3,9,25,3,2,119852.5,42.5,32073,13357,755,8430,187070,177525,0
284000,West Roxbury,0,1,1,0.855905289,83,3,2,3,8,43,9,2,119852.5,42.5,32073,13357,755,8430,187070,177525,0
372800,West Roxbury,0,1,1,1,77,2,2,2,6,38,5,6,119852.5,42.5,32073,13357,755,8430,187070,177525,0
460000,West Roxbury,0,2,1,1,77,2,2,2,6,38,5,6,119852.5,42.5,32073,13357,755,8430,187070,177525,0
528000,West Roxbury,0,4,1.5,1,83,5,5,5,15,75,16,15,119852.5,42.5,32073,13357,755,8430,187070,177525,0
280000,West Roxbury,0,1,1,1,83,2,1,1,4,43,9,2,119852.5,42.5,32073,13357,755,8430,187070,177525,0
472000,West Roxbury,0,2,1,1,77,2,2,2,6,38,5,6,119852.5,42.5,32073,13357,755,8430,187070,177525,0
560960,West Roxbury,0,3,2,1,83,4,6,6,16,59,8,6,119852.5,42.5,32073,13357,755,8430,187070,177525,0
400000,West Roxbury,0,2,2,1,83,3,2,3,8,45,9,2,119852.5,42.5,32073,13357,755,8430,187070,177525,0
336000,West Roxbury,0,1,1,1,21,3,5,5,13,62,8,6,119852.5,42.5,32073,13357,755,8430,187070,177525,0
592000,West Roxbury,0,1,1,1.115375464,28,3,2,2,7,75,17,16,119852.5,42.5,32073,13357,755,8430,187070,177525,0
404000,West Roxbury,0,2,1.5,0.940545631,77,3,2,3,8,42,5,7,119852.5,42.5,32073,13357,755,8430,187070,177525,0
400000,West Roxbury,0,2,2,1,83,0,1,3,4,51,6,5,119852.5,42.5,32073,13357,755,8430,187070,177525,0
488000,West Roxbury,0,2,1.5,0.904416127,83,1,1,1,3,44,9,7,119852.5,42.5,32073,13357,755,8430,187070,177525,0
404000,West Roxbury,0,1,1,1,77,2,2,2,6,36,5,4,119852.5,42.5,32073,13357,755,8430,187070,177525,0
652640,West Roxbury,0,3,2,1,83,4,6,6,16,59,8,6,119852.5,42.5,32073,13357,755,8430,187070,177525,0
400000,West Roxbury,0,1,1,1,83,3,2,0,5,78,18,16,119852.5,42.5,32073,13357,755,8430,187070,177525,0
320000,West Roxbury,0,1,1,1,83,5,2,2,9,45,9,5,119852.5,42.5,32073,13357,755,8430,187070,177525,0
404000,West Roxbury,0,1,1,1,77,2,2,2,6,38,5,6,119852.5,42.5,32073,13357,755,8430,187070,177525,0
640000,West Roxbury,0,3,2,1,20,2,2,2,6,15,3,0,119852.5,42.5,32073,13357,755,8430,187070,177525,0
284000,West Roxbury,0,1,1,0.89984003,83,4,2,2,8,44,7,4,119852.5,42.5,32073,13357,755,8430,187070,177525,0
456000,West Roxbury,0,2,2,1,83,0,1,3,4,49,6,5,119852.5,42.5,32073,13357,755,8430,187070,177525,0
456000,West Roxbury,0,2,2,1,83,2,2,2,6,43,7,7,119852.5,42.5,32073,13357,755,8430,187070,177525,0
404000,West Roxbury,0,1,1,1,77,2,2,2,6,42,5,7,119852.5,42.5,32073,13357,755,8430,187070,177525,0
512000,West Roxbury,0,3,2,0.904586428,83,3,2,3,8,53,7,4,119852.5,42.5,32073,13357,755,8430,187070,177525,0
512000,West Roxbury,0,2,2,1,83,3,2,0,5,78,18,16,119852.5,42.5,32073,13357,755,8430,187070,177525,0
400000,West Roxbury,0,2,2,1,83,3,2,2,7,45,9,2,119852.5,42.5,32073,13357,755,8430,187070,177525,0
424000,West Roxbury,0,2,1.5,1,77,2,2,2,6,38,5,6,119852.5,42.5,32073,13357,755,8430,187070,177525,0
488000,West Roxbury,0,2,1.5,1,77,3,2,3,8,42,6,7,119852.5,42.5,32073,13357,755,8430,187070,177525,0
496000,West Roxbury,0,2,1.5,0.960223849,77,3,2,3,8,38,5,6,119852.5,42.5,32073,13357,755,8430,187070,177525,0
304000,Hyde Park,1,2,1,1,21,4,4,4,12,38,8,3,100727.86,39,37963,13160,422,4690,103775,108725,0
292000,Hyde Park,1,1,1,1,21,4,4,4,12,38,8,3,100727.86,39,37963,13160,422,4690,103775,108725,0
276000,Hyde Park,1,1,1,1,21,3,2,3,8,38,8,3,100727.86,39,37963,13160,422,4690,103775,108725,0
384000,Hyde Park,1,3,1,1.046374553,76,4,3,3,10,36,9,3,100727.86,39,37963,13160,422,4690,103775,108725,0
496000,Hyde Park,1,4,1,1,76,1,1,1,3,47,7,3,100727.86,39,37963,13160,422,4690,103775,108725,0
296000,Hyde Park,1,2,1,0.988636306,76,3,2,3,8,35,8,3,100727.86,39,37963,13160,422,4690,103775,108725,0
420000,Hyde Park,1,3,1,1,76,3,3,3,9,16,6,2,100727.86,39,37963,13160,422,4690,103775,108725,0
416000,Hyde Park,1,3,1,1,76,1,0,4,5,52,11,4,100727.86,39,37963,13160,422,4690,103775,108725,0
288000,Hyde Park,1,1,1,1,21,4,4,4,12,38,8,3,100727.86,39,37963,13160,422,4690,103775,108725,0
144000,Hyde Park,1,1,0,0.976062631,76,4,3,3,10,36,9,3,100727.86,39,37963,13160,422,4690,103775,108725,0
136000,Hyde Park,1,1,0,1,76,2,2,2,6,48,9,3,100727.86,39,37963,13160,422,4690,103775,108725,0
136000,Hyde Park,1,1,0,1,76,2,2,2,6,48,9,3,100727.86,39,37963,13160,422,4690,103775,108725,0
312000,Hyde Park,1,2,1,1,76,3,2,3,8,40,8,3,100727.86,39,37963,13160,422,4690,103775,108725,0
320000,Hyde Park,1,2,1,1,76,1,1,1,3,51,10,4,100727.86,39,37963,13160,422,4690,103775,108725,0
296000,Hyde Park,1,2,1,1,76,4,4,4,12,37,7,3,100727.86,39,37963,13160,422,4690,103775,108725,0
288000,Hyde Park,1,1,1,0.942421707,76,2,0,1,3,43,10,3,100727.86,39,37963,13160,422,4690,103775,108725,0
392000,Hyde Park,1,3,1,0.930059799,76,1,0,3,4,58,13,5,100727.86,39,37963,13160,422,4690,103775,108725,0
304000,Hyde Park,1,2,1,1,76,6,4,4,14,37,8,3,100727.86,39,37963,13160,422,4690,103775,108725,0
367840,Hyde Park,1,3,1,1,76,1,0,1,2,51,11,3,100727.86,39,37963,13160,422,4690,103775,108725,0
336000,Hyde Park,1,2,1,1,76,2,2,2,6,11,6,2,100727.86,39,37963,13160,422,4690,103775,108725,0
479200,Hyde Park,1,2,1,1,20,5,3,3,11,38,9,3,100727.86,39,37963,13160,422,4690,103775,108725,0
512000,Hyde Park,1,4,1.5,1,76,3,1,1,5,35,8,3,100727.86,39,37963,13160,422,4690,103775,108725,0
